Pollutant,Area,Year,Month,GNFR,Sector,layer,emis_kt
nh3,UK,2021,1,A_PublicPower,PublicPower,Emis_UK_PublicPower_1,0.0362383256233297
nh3,UK,2021,2,A_PublicPower,PublicPower,Emis_UK_PublicPower_2,0.0339394003683701
nh3,UK,2021,3,A_PublicPower,PublicPower,Emis_UK_PublicPower_3,0.0373877885520924
nh3,UK,2021,4,A_PublicPower,PublicPower,Emis_UK_PublicPower_4,0.0336066606084351
nh3,UK,2021,5,A_PublicPower,PublicPower,Emis_UK_PublicPower_5,0.0252881803511409
nh3,UK,2021,6,A_PublicPower,PublicPower,Emis_UK_PublicPower_6,0.0276173548708903
nh3,UK,2021,7,A_PublicPower,PublicPower,Emis_UK_PublicPower_7,0.0272241177293472
nh3,UK,2021,8,A_PublicPower,PublicPower,Emis_UK_PublicPower_8,0.022807760801632
nh3,UK,2021,9,A_PublicPower,PublicPower,Emis_UK_PublicPower_9,0.0264376429641852
nh3,UK,2021,10,A_PublicPower,PublicPower,Emis_UK_PublicPower_10,0.0289483117462369
nh3,UK,2021,11,A_PublicPower,PublicPower,Emis_UK_PublicPower_11,0.0286760708427755
nh3,UK,2021,12,A_PublicPower,PublicPower,Emis_UK_PublicPower_12,0.0348166220183484
nh3,UK,2021,1,B_Industry,Industry,Emis_UK_Industry_1,0.272186076782074
nh3,UK,2021,2,B_Industry,Industry,Emis_UK_Industry_2,0.247587727158422
nh3,UK,2021,3,B_Industry,Industry,Emis_UK_Industry_3,0.272186076782074
nh3,UK,2021,4,B_Industry,Industry,Emis_UK_Industry_4,0.263897502372226
nh3,UK,2021,5,B_Industry,Industry,Emis_UK_Industry_5,0.272186076782074
nh3,UK,2021,6,B_Industry,Industry,Emis_UK_Industry_6,0.263897502372226
nh3,UK,2021,7,B_Industry,Industry,Emis_UK_Industry_7,0.272186076782074
nh3,UK,2021,8,B_Industry,Industry,Emis_UK_Industry_8,0.272186076782074
nh3,UK,2021,9,B_Industry,Industry,Emis_UK_Industry_9,0.263897502372226
nh3,UK,2021,10,B_Industry,Industry,Emis_UK_Industry_10,0.272186076782074
nh3,UK,2021,11,B_Industry,Industry,Emis_UK_Industry_11,0.263897502372226
nh3,UK,2021,12,B_Industry,Industry,Emis_UK_Industry_12,0.272186076782074
nh3,UK,2021,1,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_1,0.0937843569277352
nh3,UK,2021,2,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_2,0.0864549462264609
nh3,UK,2021,3,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_3,0.0686931627120797
nh3,UK,2021,4,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_4,0.0564953114135613
nh3,UK,2021,5,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_5,0.0317786126605382
nh3,UK,2021,6,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_6,0.0285151524369981
nh3,UK,2021,7,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_7,0.0294246413640055
nh3,UK,2021,8,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_8,0.0294246413640055
nh3,UK,2021,9,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_9,0.0285151524369981
nh3,UK,2021,10,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_10,0.0394290194131428
nh3,UK,2021,11,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_11,0.0578862944446991
nh3,UK,2021,12,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_12,0.091644383012367
nh3,UK,2021,1,D_Fugitive,Fugitive,Emis_UK_Fugitive_1,0
nh3,UK,2021,2,D_Fugitive,Fugitive,Emis_UK_Fugitive_2,0
nh3,UK,2021,3,D_Fugitive,Fugitive,Emis_UK_Fugitive_3,0
nh3,UK,2021,4,D_Fugitive,Fugitive,Emis_UK_Fugitive_4,0
nh3,UK,2021,5,D_Fugitive,Fugitive,Emis_UK_Fugitive_5,0
nh3,UK,2021,6,D_Fugitive,Fugitive,Emis_UK_Fugitive_6,0
nh3,UK,2021,7,D_Fugitive,Fugitive,Emis_UK_Fugitive_7,0
nh3,UK,2021,8,D_Fugitive,Fugitive,Emis_UK_Fugitive_8,0
nh3,UK,2021,9,D_Fugitive,Fugitive,Emis_UK_Fugitive_9,0
nh3,UK,2021,10,D_Fugitive,Fugitive,Emis_UK_Fugitive_10,0
nh3,UK,2021,11,D_Fugitive,Fugitive,Emis_UK_Fugitive_11,0
nh3,UK,2021,12,D_Fugitive,Fugitive,Emis_UK_Fugitive_12,0
nh3,UK,2021,1,E_Solvents,Solvents,Emis_UK_Solvents_1,0.112254268553251
nh3,UK,2021,2,E_Solvents,Solvents,Emis_UK_Solvents_2,0.112254268553251
nh3,UK,2021,3,E_Solvents,Solvents,Emis_UK_Solvents_3,0.112254268553251
nh3,UK,2021,4,E_Solvents,Solvents,Emis_UK_Solvents_4,0.112254268553251
nh3,UK,2021,5,E_Solvents,Solvents,Emis_UK_Solvents_5,0.112254268553251
nh3,UK,2021,6,E_Solvents,Solvents,Emis_UK_Solvents_6,0.112254268553251
nh3,UK,2021,7,E_Solvents,Solvents,Emis_UK_Solvents_7,0.112254268553251
nh3,UK,2021,8,E_Solvents,Solvents,Emis_UK_Solvents_8,0.112254268553251
