Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,Incoming_annual_kt,Terres_annual_kt,Terres_10_annual_kt,SEA_annual_kt,Out_of_Mask_annual_kt,Terres_M1,Terres_M2,Terres_M3,Terres_M4,Terres_M5,Terres_M6,Terres_M7,Terres_M8,Terres_M9,Terres_M10,Terres_M11,Terres_M12,Terres_ann
2021,nh3,ie,A_PublicPower,1,01,sec01,PublicPower,Emissions_files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,A_PublicPower,,01,,PublicPower,NetCDF,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,"",1,01,sec15,PublicPower_Area,Emissions_files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,"",,01,,PublicPower_Area,NetCDF,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,"",1,01,sec14,PublicPower_Point,Emissions_files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,"",,01,,PublicPower_Point,NetCDF,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,B_Industry,3,02,sec02,Industry,Emissions_files,0.115263729142554,0.115261194607977,0.115263729142554,2.5345345773414e-06,0,0.0097403826429276,0.00903915193983722,0.0097403826429276,0.00950984104191162,0.0097403826429276,0.00950984104191162,0.0097403826429276,0.0097403826429276,0.00950984104191162,0.0097403826429276,0.00950984104191162,0.0097403826429276,0.115261194607977
2021,nh3,ie,B_Industry,,02,,Industry,NetCDF,,,,,,0.00974,0.009039,0.00974,0.00951,0.00974,0.00951,0.00974,0.00974,0.00951,0.00974,0.00951,0.00974,0.115259
2021,nh3,ie,C_OtherStationaryComb,2,03,sec03,OtherStationaryComb,Emissions_files,0.12375859969925,0.123749068537821,0.12375859969925,9.53116142871701e-06,0,0.01552921400033,0.0147042889538319,0.0131884891808913,0.0117551819126003,0.00710466696296653,0.00626943035338679,0.00645503848884899,0.00645503848884899,0.00626943035338679,0.00953819585013634,0.0119923478634687,0.0144877461291258,0.123749068537822
2021,nh3,ie,C_OtherStationaryComb,,03,,OtherStationaryComb,NetCDF,,,,,,0.015529,0.014704,0.013188,0.011755,0.007105,0.006269,0.006455,0.006455,0.006269,0.009538,0.011992,0.014488,0.123747
2021,nh3,ie,D_Fugitive,5,04,sec04,Fugitive,Emissions_files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,D_Fugitive,,04,,Fugitive,NetCDF,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,E_Solvents,6,05,sec05,Solvents,Emissions_files,0.0144651972134999,0.0144651972134999,0.0144651972134999,0,0,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.00120543310112498,0.0144651972134997
2021,nh3,ie,E_Solvents,,05,,Solvents,NetCDF,,,,,,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.01446
2021,nh3,ie,F_RoadTransport,7,06,sec06,RoadTransport,Emissions_files,0.459204201660708,0.459204201660708,0.459204201660708,0,0,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.0382670168050587,0.459204201660704
2021,nh3,ie,F_RoadTransport,,06,,RoadTransport,NetCDF,,,,,,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.038267,0.459204
2021,nh3,ie,G_Shipping,8,07,sec07,Shipping,Emissions_files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,G_Shipping,,07,,Shipping,NetCDF,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,H_Aviation,8,08,sec08,Aviation,Emissions_files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,nh3,ie,H_Aviation,,08,,Aviation,NetCDF,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
